@relation stock

@attribute percent_change_since_open real
@attribute percent_change_from_day_low real
@attribute percent_change_from_day_high real
@attribute action {buy, sell, hold}

@data
-0.5248271527341295,0.5248271527341295,0.5248271527341295,hold
-0.5195893567986591,0.5195893567986591,0.5195893567986591,hold
-0.5195893567986591,0.5195893567986591,0.5195893567986591,hold
-0.49340037712130735,0.49340037712130735,0.49340037712130735,hold
-0.49340037712130735,0.49340037712130735,0.49025769956002513,hold
-0.47454431175361406,0.4797821076890844,0.47454431175361406,hold
-0.5038759689922481,0.5059710873664363,0.5038759689922481,hold
-0.5499685732243872,0.5656819610307983,0.5499685732243872,hold
-0.5499685732243872,0.5656819610307983,0.5499685732243872,hold
-0.5740624345275508,0.5740624345275508,0.5740624345275508,hold
-0.5740624345275508,0.5740624345275508,0.5730148753404567,hold
-0.5677770794049863,0.5677770794049863,0.5363503037921643,hold
-0.4944479363084014,0.4954954954954955,0.44626021370207414,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
-0.4294992667085691,0.4305468258956631,0.4294992667085691,hold
-0.4294992667085691,0.4294992667085691,0.4294992667085691,hold
0.0,0.0,0.0,hold
-0.4357846218311335,0.4357846218311335,0.4357846218311335,hold
0.0,0.0010521442700223054,0.0,hold
-0.4357846218311335,0.4368321810182275,0.4357846218311335,hold
0.0,0.0010521442700223054,0.0,hold
-0.4357846218311335,0.4357846218311335,0.4357846218311335,hold
0.0,0.0,0.0,hold
-0.4357846218311335,0.4357846218311335,0.4357846218311335,hold
0.0,0.0,0.0,hold
-0.4357846218311335,0.4368321810182275,0.4357846218311335,hold
0.0,0.0010521442700223054,0.0,hold
-0.4357846218311335,0.4368321810182275,0.4357846218311335,hold
-0.4357846218311335,0.4357846218311335,0.4357846218311335,hold
0.0,0.0,0.0,hold
-0.4357846218311335,0.4357846218311335,0.4357846218311335,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.823377775899586,-1.821497242588792,-1.940076489107698,sell
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.823377775899586,-1.821497242588792,-1.940076489107698,sell
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.823377775899586,-1.821497242588792,-1.940076489107698,sell
1.8223020442660127,-1.8204215308224556,-1.9389995245892986,buy
1.823377775899586,-1.821497242588792,-1.940076489107698,sell
-0.1405117586155894,0.1405117586155894,0.1405117586155894,hold
-0.1405117586155894,0.1405117586155894,0.1405117586155894,hold
-0.1405117586155894,0.1405117586155894,0.1405117586155894,hold
-0.1405117586155894,0.14368119677985083,0.1405117586155894,hold
0.004232177243582961,0.0021160886217914806,-0.007406310176270182,hold
-0.0021160886217914806,0.0021160886217914806,0.0021160886217914806,hold
-0.0021160886217914806,0.0021160886217914806,0.0021160886217914806,hold
0.0,0.023637867864316035,0.0,hold
0.0,0.023637867864316035,0.0,hold
-0.011818933932158018,0.011818933932158018,0.011818933932158018,hold
-0.011818933932158018,0.011818933932158018,0.011818933932158018,hold
-0.04727573572863207,0.04727573572863207,0.04727573572863207,hold
-0.04727573572863207,0.04727573572863207,0.04727573572863207,hold
0.0,0.0,-0.023637867864329157,hold
0.0,0.023637867864316035,0.0,hold
0.0,0.023637867864316035,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
-0.011818933932158018,0.011818933932158018,0.011818933932158018,hold
-0.011818933932158018,0.011818933932158018,0.011818933932158018,hold
-0.023637867864316035,0.023637867864316035,0.023637867864316035,hold
5564254.095260608,-5564254.095260608,-5564490.47393925,hold
5564254.095260608,-5564254.095260608,-5567799.775440255,hold
5567799.775440255,-5562658.539179766,-5567799.775440255,hold
5563308.5805460345,-5563308.5805460345,-5565613.272662805,hold
5565376.893984162,-5565376.893984162,-5565554.177993145,hold
5565376.893984162,-5565376.893984162,-5565376.893984162,hold
5565376.893984162,-5565376.893984162,-5565376.893984162,hold
5566263.314029074,-5566086.030020092,-5566263.314029074,hold
5566263.314029074,-5566086.030020092,-5566263.314029074,hold
5567327.018082969,-5567327.018082969,-5567327.018082969,hold
5567563.396761612,-5567563.396761612,-5567563.396761612,hold
5567563.396761612,-5567563.396761612,-5567563.396761612,hold
5567563.396761612,-5567563.396761612,-5567563.396761612,hold
5567563.396761612,-5567563.396761612,-5567740.680770595,hold
5566499.692707717,-5566499.692707717,-5566499.692707717,hold
5566499.692707717,-5566499.692707717,-5567208.828743648,hold
5573472.863727692,-5573472.863727692,-5574950.230469212,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5575482.082496159,-5575482.082496159,-5575482.082496159,hold
5574950.230469212,-5571286.360950242,-5574950.230469212,hold
-0.0010606028466580405,0.0010606028466580405,0.0,buy
0.0,0.0,-0.00106061409556133,sell
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.00106061409556133,0.0,-0.00106061409556133,hold
0.0,0.0,0.0,hold
0.0,0.0,-0.00106061409556133,hold
0.0,0.0,-0.00106061409556133,hold
0.18242562443654878,-0.17924378214986478,-0.18242562443654878,hold
0.18242562443654878,-0.17924378214986478,-0.18242562443654878,hold
0.1442435169963409,-0.1442435169963409,-0.1442435169963409,hold
0.1442435169963409,-0.1410616747096569,-0.1442435169963409,hold
0.23757755740573794,-0.23651694331017661,-0.23757755740573794,hold
0.38712414487988545,-0.38712414487988545,-0.38712414487988545,hold
0.38712414487988545,-0.38712414487988545,-0.38712414487988545,hold
0.39560905764437604,-0.39560905764437604,-0.39560905764437604,hold
0.44333669194463593,-0.44333669194463593,-0.44333669194463593,hold
0.440154849657952,-0.440154849657952,-0.440154849657952,hold
0.4380336214668293,-0.4380336214668293,-0.4380336214668293,hold
0.4380336214668293,-0.4380336214668293,-0.4380336214668293,hold
0.41576072546004134,-0.41576072546004134,-0.41576072546004134,hold
0.41576072546004134,-0.41576072546004134,-0.41576072546004134,hold
0.4136394972689187,-0.27575966484594583,-0.4136394972689187,hold
0.4136394972689187,-0.27575966484594583,-0.4136394972689187,hold
-91.75458072974487,91.8960467747222,91.68881699284212,buy
-0.3070349380173219,0.3070349380173219,0.0,hold
-0.3070349380173219,0.3070349380173219,0.0,hold
3.95344658090295,-2.7219585416644643,-5.431232227989134,buy
-0.004228285113265187,0.004228285113265187,0.0,hold
4.060210780012897,-3.952389509624634,-4.060210780012897,hold
-3.8940984039581026,3.9093375054606776,3.8940984039581026,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.0,0.0,0.0,hold
0.017995511707668204,0.0031756785366473302,-0.017995511707668204,hold
0.017995511707668204,0.0031756785366473302,-0.017995511707668204,hold
-0.0031733271277158393,0.0031733271277158393,0.0031733271277158393,hold
4.285714285714283,3.571428571428571,-4.285714285714283,buy
4.285714285714283,3.571428571428571,-4.285714285714283,buy
4.285714285714283,3.571428571428571,-4.285714285714283,buy
4.285714285714283,3.571428571428571,-4.285714285714283,buy
